caaaAbAAAaAbAcbcbAAAaaAAaaAaBBCGJJJJJJJJJJJJJJ,g000001_MS2_JUN_96_H12
aaaAAAAABABCCCCDDEEDEDGFFEadcddcdddccbabbbbbab,g000001_RSVAB_ABY_13_B1
AabaabAAAAABBBBCDDDEEECEFbabcccccccbcbaaaaaaaa,g000001_RSVAB_ABY_1_A1
AAAABBCBCDEEEEFGFGGGHIIJIEbdddefffffeededddccc,g000001_RSVAB_ABY_25_C1
bcccddcAAABAABBBCCDDEEDECCBbbbbccbbbbbbaaaaAaA,g000001_RSVAB_ABY_2_A2
dddccAABABCDFFDGGGGIFIEGFJDcdceefeeddcdccccbaa,g000001_RSVAB_ABY_30_C6
eeefgdghjaAABBBCEDFFFEFHJAabdcccccbbbaaaaAAAAA,g000001_RSVAB_ABY_39_D3
aaaaAAAAAAAAAAAAabbaaaAaAAAaaaaaaaaaaaAAAAAAAA,g000002_C19_VIC_101_E5
aaaaaAAAAAAAAAAaAAaaaaaaaaaaaaaaAaaAAAAAaAAAAA,g000002_C19_VIC_109_E13
aaaaaAaaAAAAAAAAaAaaaaaaaaaaaaAaaaaAAAAAAAAAaa,g000002_C19_VIC_111_E15
aaaaaaaAaaaAaabaaaAAAAAAAAAAAAAAaAAAAAaaaaaaaa,g000002_C19_VIC_113_E17
aaaaaaaaaAAAAAAAAAAaaaaaaaaaaaaaaaaaAAAaAAAaAA,g000002_C19_VIC_115_E19
AAAAAAAAAAAabaabAaaaAAaaaaaaaaAaaaAAAAAaAaaAAA,g000002_C19_VIC_145_G1
aaaAAAAAAAAaaaaaaabaAaaaaAaAaAAaaaaaAAAaAAAaaa,g000002_C19_VIC_153_G9
aaaaaaaaaAAAAAAAAAAAAAaAaaaAAAAaaAaaaaaAAaAAAa,g000002_C19_VIC_17_A17
aaaaabaaabAAAAAAAAAAAAAAAaaAAAAAAAAAAAAAAaAaaa,g000002_C19_VIC_185_H17
aaaaaaaaAaaAAAAAAAAAAaaaaaaaaaaaaAAaaAAaAAAAaa,g000002_C19_VIC_19_A19
aaaAAAAAAAAAAAAaabbbbaaaaaaaaaaaaaAAAAAAAAAAaa,g000002_C19_VIC_33_B9
AAAAAAAAAAAAaaaaaaaaaaaaaaaaaaaaAAAAAAAAAAAAaa,g000002_C19_VIC_35_B11
aaAAAAAAAAAAAaababbbbbbaaaaAaaAAAAAAAAAAAAAAaa,g000002_C19_VIC_79_D7
aAAAAAAAaaaaAaaaaaaaaaaaaaaaAaaaAaaAAAAAAAaAaa,g000002_C19_VIC_85_D13
aAAAAAAAAaAAaaaaaaAaaaaaaaaAaaaaaAAaaaAAAAAAAA,g000002_C19_VIC_87_D15
AAAAAAAAbbbaAaacaAAabbbaaaaaaaaaAaaAAAAaAAAAAA,g000002_FluAB_FAM_145_G1
aaaaAabbAAacAAAAAAAAAAAAAAaaaaaaaaaaAAAAAAAaaa,g000002_FluAB_FAM_163_G19
AAABBBBBBBBBBAAcdeffffffffffeedddcbaaBDDDDDDDD,g000002_FluAB_FAM_1_A1
aaabbbbbcbAAAABBBCCCffdcbaaBCDFJJJJJJJJJJJJIIH,g000002_MS2_JUN_384_P24
AAAAAAAababbaaAAaaaAAAAAAaaaaaaaaaaaaaAAAAAAAA,g000002_RSVAB_ABY_145_G1
AAAAAAbbbbaaaaaabbaAaaaaaaaaaaaAAAABBBBBAAaabb,g000002_RSVAB_ABY_151_G7
AAAAaaaAAAAAAAAAAAAAAAaabbaaaaaaaaAAAAAAAAAaaa,g000002_RSVAB_ABY_155_G11
aaaaaaaaaaaaAAAAAAAAAAAAAaaaaaaaaaaaAAAAaaAAAA,g000002_RSVAB_ABY_163_G19
aaaaaaaaaAAAaAAAAAAAAAAAaaaaaaaaaaaaaaaAAAAAAA,g000002_RSVAB_ABY_17_A17
AAAAAAAAAAAAaAAabbAAaaaaaaaaaaaaaaaaaAAAAAAAAA,g000002_RSVAB_ABY_1_A1
aaAAAAAAAAAAAAAAAAAaaaaaaabaaaaaaaaaAAAAAAAAAA,g000002_RSVAB_ABY_33_B9
dcccbcaAAAABABAbacbAbAaaaBaaACDEJJJJJJJJJJJJJJ,g000003_C19_VIC_39_D3
eedbcbcaAABAAAbAcAAAdaaAAaBAaCEJJJJJJJJJJJJJJJ,g000003_C19_VIC_45_D9
dcccabAAAAAaeacabbdbcAaaCACABEEJJJJJJJJJJJJJJJ,g000003_C19_VIC_52_E4
edeccdAAAABAAAAAAaccaAbAAaaAaaaaBACBCaAaAAAaAA,g000003_C19_VIC_68_F8
cbaAAABCBCBBBAbbchefgfheggfgffedbbABBCDBDDDDDD,g000003_C19_VIC_69_F9
cccccbcbAabAAAAABBbBcAaaABCaaBEABEDaaAAAaaaaaa,g000003_C19_VIC_73_G1
ddddddbaAAAfbaAAAAaBCBBaaCDDDCBBBAaaAaAaaaaaab,g000003_C19_VIC_74_G2
ddeddccAAaAbAAAAABAaAaBBACBCDAABCABaAaaaaaaaAa,g000003_C19_VIC_75_G3
hhjieijhAjAaAdACEDDBEDCAACabEDDAaCbbDbBaabaaaa,g000003_FluAB_FAM_10_A10
jjjijiieAABCBCCBAECFBBBBACbbaabbbbaaabAaaABaAA,g000003_FluAB_FAM_13_B1
ijiihigdAAAAcdAACEDAEDADcICAaaBbFaBACababAbaab,g000003_FluAB_FAM_15_B3
jjjjigjbiAaADDCCBADGABFDaCDAdaacbCbbAaAaAAaaaA,g000003_FluAB_FAM_17_B5
ijjjjhjjeAABBBBCDCDCBDDEDEDCABDCGAaabababaabab,g000003_FluAB_FAM_1_A1
iihhedaAABAABABaeBBCCBgFCaaadaAbbbaDAaBAaAaAAa,g000003_FluAB_FAM_20_B8
ijiijbbaAAAABBACBABcDbECHaDCbcbabABaaaABaAAaAA,g000003_FluAB_FAM_21_B9
jjjhfjciAABfBBAAcCCCCDFDaAJcAbBaabaaAAaabAaaAA,g000003_FluAB_FAM_22_B10
jjjhihjgdjAaBCCBCEBCGDDHDDDACBAbaaaaaAbAAcaAaa,g000003_FluAB_FAM_25_C1
jjjigiegdBBCACBDADBBaECCBbBbdcbbbBEHBbAabBAbAA,g000003_FluAB_FAM_26_C2
iihhjjjgabBBCCCBDDCBFCDCBaabacbaaabcaaAaAAaAAA,g000003_FluAB_FAM_27_C3
jjjjigfjAbABfBBdBCCDECCDBJCFbBaDbeECaBabAcaAaA,g000003_FluAB_FAM_28_C4
igiihhaAAbagABDABBFDCFBCaAdcbcdcaaaBAAaBaaAAAA,g000003_FluAB_FAM_30_C6
jjjjjgijACBABABCBCBBCCDFJaDbabcbAcaaCBaaAAaaaa,g000003_FluAB_FAM_31_C7
feeddbaaAAAAACAiABAAABCaDBaaaacAbbBABaAABaaAaA,g000003_FluAB_FAM_32_C8
hhgeebbgjABiADABCfCDaEEDIbaBabacbcbaaaBCAaaaAa,g000003_FluAB_FAM_33_C9
hhhgehfifbABBCBBBBaACACAACDAaBaDGAaabABaaaaabb,g000003_FluAB_FAM_37_D1
jiigfjhefAaAABDCCAFEaCGaFaaabcbbAabaAaaCaAAaaa,g000003_FluAB_FAM_38_D2
ihhghgjAeABBBBCBADBCBCDBaCdabaabBCbFECaaababab,g000003_FluAB_FAM_39_D3
hhiihheiAAABCCDCBADBfBcBcACcbDaaCDEaFaaAAbaabb,g000003_FluAB_FAM_3_A3
iihhhccaAddAAACaDABBBCAADFBBBCAabacBbaABAbAbAa,g000003_FluAB_FAM_41_D5
hghhhahjABBAAAAADDCCbDEGDCCdebbcccaIABbABAAaaa,g000003_FluAB_FAM_44_D8
jjiiggedAABABhACCBCbDCGEEaDCbaabdAaCaBbBbaAaAa,g000003_FluAB_FAM_46_D10
fggggcbAeBdaAAABACCACCCBbAbDbcbbbCbaaAaaBaBaAa,g000003_FluAB_FAM_4_A4
iiiighiccfbBBBBCBCBCCDDCDCabaAaaaGabaaaAAbAaba,g000003_FluAB_FAM_50_E2
jjjjjjbABDBeBACBBBCBBGBaADbdbcabbadaACaAAAaAAa,g000003_FluAB_FAM_54_E6
ihhheeajAbABACbcBBCCCDEaBcaAaaaabaAAbAaaBAaAaB,g000003_FluAB_FAM_55_E7
jijhghdjaBBaAACaDBBEBDAAHCBDaaabCcAaBaAAAbAaaa,g000003_FluAB_FAM_57_E9
gfgfebbcbABaACCAAjCBBadAabcaaaBaaaDBBaAAaaAaAa,g000003_FluAB_FAM_61_F1
jjhjjehcAAAiCDCDDBCABEGCAGCceaaFbaAaaaaBabAaba,g000003_FluAB_FAM_65_F5
jjjijicgAaAABABBfDEDCBEEJEBBAfbBbAaaAaABaCdAad,g000003_FluAB_FAM_67_F7
jjjjjjjiabABCCCCDCEbCGEIGHaEaECFCbBBBbacaBacda,g000003_FluAB_FAM_68_F8
jjjjjeeABBdABBBcCcBBBADaFdFCabbaaadDBEBbAAbAaa,g000003_FluAB_FAM_69_F9
gggddbbbAABAABeeAaBCBBBdCEbaabbcabaCBAaBAAAAAA,g000003_FluAB_FAM_6_A6
gghfccAcBBCAABaBBgAAcaAAdbcdababbCaFaaBCaABAAA,g000003_FluAB_FAM_7_A7
hhiiijgfbbfcABBCCCEACEDICJaCDaBaaaaaBabbaaabbc,g000003_FluAB_FAM_85_H1
aaABBCCDFFFIHIJJJJJJJJJJJGaefghijiiiihggggfffe,g000003_RSVAB_ABY_13_B1
ccccccAaAAAAABBBBBCCDCCBAAcccccccbbbaaAABBAAAB,g000003_RSVAB_ABY_6_A6
aaaaaaAAaaAAAAaaaaAaAAAAaaaaaaaBCEFGHHHGGGGFFE,g000004_C19_VIC_151_G7
aaaaaaaAAaaAAAAaAAAAaaaaAAaaaaAAAABDEFGHHHIIII,g000004_C19_VIC_159_G15
aaaAaaAAAAAAaaaAAaaaaAaaaAAAAAAAACCCDDEEEEEEEE,g000004_C19_VIC_161_G17
aaaaaaaaAAAAAAAAAAAaaAAAaaAaaaaaAACCEEEFFFGGFF,g000004_C19_VIC_173_H5
aaaaaaaAAAAaaAAAAaAAaaAaaaaAAAaaABBDEFFFFFGGFF,g000004_C19_VIC_175_H7
aaaaaaaaaaAaAaaAAAAAAAaaaAAaaaaaAAAAAaAaaaAAaa,g000004_C19_VIC_181_H13
aaaaaaaaaAAAAaaAAAaaAAAAaaaaaAAABCCCDEEEEEEEDD,g000004_C19_VIC_183_H15
aaaaaaaAAAAAAAAAAAaaAaaaaaAAAaaaaaaaAAaaaAaAAa,g000004_C19_VIC_219_J3
aaaaaaAAAAAAAAAAabbaAaaaaaAaAaaaaAAAAAAAAAAaaa,g000004_C19_VIC_221_J5
aaaaaaaababcAAAAAbbAAAaaABaaAAaAaABBAAaaAAAaab,g000004_FluAB_FAM_149_G5
aaaaaaabbbAabAAAAAAbcaAaaaBCCBACaaAAaAAAaaaaaa,g000004_FluAB_FAM_15_A15
aabbbbcccddbaAAAAAAAAABBCCCCCCBCBBCBAAAAAAabcd,g000004_FluAB_FAM_1_A1
aaabbbaaAAAAAAAaAAaAabbAAAaaaaaBCBBBBAABAAAbcc,g000004_FluAB_FAM_33_B9
aaaaabccefAAAbcaABBBBBACAACCAaaaACBBBAaaAAaaaa,g000004_FluAB_FAM_35_B11
aaaaaaabcaAAAAAabaAAAaaaaAAAAAAAaABAAAAaAaaaaa,g000004_FluAB_FAM_39_B15
AAAAAaabaabbbbbbAAaaAAAABABBABBABBBBBAaaaaaaaa,g000004_FluAB_FAM_3_A3
aaaAAAbbAAAaaabccbbbaaAAABBABBBCCCBAAAAaaaaaaa,g000004_FluAB_FAM_5_A5
aaaabbbaacdaacbbAAAAAAAAACCCDEDDDCBBaaAaaaaabb,g000004_FluAB_FAM_87_D15
bbbbbccddbaAAAAAAAAAAABCCCBBCBABBAaAaaaaaaaaaa,g000004_FluAB_FAM_9_A9
AAAAAAAaaaaaabbaaaAAAAAAABBBCCCDGJJJJJJJIHGFFF,g000004_MS2_JUN_384_P24
AAaaaaaaabbbaaaAAAABBBBBBAAaaaaaaaaaaaaaaAAAAA,g000004_RSVAB_ABY_13_A13
aaaaaaaaaaAAAAAAAaaAAAAABAAAaaaaaaaaaAAaaAAAaA,g000004_RSVAB_ABY_361_P1
dddeddceeAAAAAAAdABAAABDAaCBDDDCBDCBBAaAaababb,g000005_C19_VIC_10_A10
ccccccdaAcABBAABCaABcAAaBCaabaaaaBAaAAaaAaAaAa,g000005_C19_VIC_13_B1
ccbdccAAaAAdAeAAAabaAbABbBBABDDDBEAABAaaAaaabb,g000005_C19_VIC_16_B4
dccdcddfdAAeAAAaAdAABABBABEBDFGCEEEBBBaaAabbcd,g000005_C19_VIC_17_B5
ddddecdecddcAAAAAbAAABBDDCCGCGGFFHFCEAAAabcccd,g000005_C19_VIC_19_B7
bcccbcbAAAAfAaaBAAAaAaBaaaBaaCAADBaCBaaAaAaAaa,g000005_C19_VIC_25_C1
dddddadfAAdABccaBAaBbaABCCBBaGFBCFaaBBaaaAbbab,g000005_C19_VIC_27_C3
cccccbbAAAAAAaAAaacAbAcBaaCBAABaABAABAaAAaaaaa,g000005_C19_VIC_2_A2
dccccbAdAAbAAAAAaAAAaacCaAACaBABBDCCBAaaAAaaab,g000005_C19_VIC_32_C8
dccccabeAAAABAaAacaAabaaAbABaACaaCABAaAAaAaaab,g000005_C19_VIC_33_C9
ccccbccdAAAbABbBaABAAbaaBaBaaCDBaaaABAaBAaaaaa,g000005_C19_VIC_37_D1
dcddccbbAAAAAAdAabbBabBBbaaaCBFCCGBAAaaaAaaAab,g000005_C19_VIC_41_D5
dccccbbcAAAABAdAAaAAAcABaAaCaECaAaaaBBAaAaaAab,g000005_C19_VIC_43_D7
dbbcaAbaAAacAAAdbbAbcabBaaAAbaABCABACAAAAaaAaa,g000005_C19_VIC_44_D8
edcbccadAAbcbAaBBAACbaCAaCCCaaABBAAaDaAaAabaab,g000005_C19_VIC_45_D9
cccccdcbbaAbAAAABBBAdAAACCBAaCAaABaaAaaaAaAaaa,g000005_C19_VIC_49_E1
bcchchfbbcaAbAAAAAAABAABADCFEGEGBHCDCCAbabbbcc,g000005_C19_VIC_4_A4
dcccbabcAAAaAAABAcbAAcABbAaaBDaaBBaAAAaAAaaAaa,g000005_C19_VIC_52_E4
dccdabbdaAAbAAbBAbbAAaAAaaaBbBCEAABAAAAaAaaaaa,g000005_C19_VIC_56_E8
edddbaabAAaAAAacAdAAbaABAaCaABACaaaaAaAAaaaAAa,g000005_C19_VIC_57_E9
eddccaAfAAAAAAABAAbbAbAbbaAAaAAaBCaaAaaAAAAAAa,g000005_C19_VIC_58_E10
bbccccdeabbaBAbABABAAabbaBADFFFEDFDBCBaAaabbbc,g000005_C19_VIC_5_A5
bcbcbabccaAAABAAAaAabAbaBaCCaaaBBAaAAaaAaAaAaa,g000005_C19_VIC_61_F1
dccdcaAcAAdBAAgAAbfAaABABaDBaCAaBCAABAaAaAaabb,g000005_C19_VIC_68_F8
edccbaaAAAaABaAAAcAaabAAabAaaaaaAAAaBAAAAaaAaa,g000005_C19_VIC_69_F9
eegedbbAAAABBAABdeAAaacBbbCbbAaaCBaBBaBBAaAAaa,g000005_FluAB_FAM_15_B3
jjjjfgjjAAgBCABCCdDDBADbAbAaCGaaFBaaAaaAbaaabb,g000005_FluAB_FAM_18_B6
hgfgjadcBBfAABABfABCdAEBCECbaEaDaDaaBcBbBAbaab,g000005_FluAB_FAM_21_B9
jjjjjhghAAaBDDCCACDCBbACDaaabBBaaFBBaaaabaAaba,g000005_FluAB_FAM_22_B10
hgggffdfAAAfBCBBBAbABaECACCCbaabaaaaAaAaAaaaAa,g000005_FluAB_FAM_25_C1
ihghdeiiAefABABBBBCCCBDCACCaBAabaBaBCaaAAababb,g000005_FluAB_FAM_26_C2
ihhidecdAAABBBABBfCBecaAcDDdaabAaDbCDaAaAaAAaa,g000005_FluAB_FAM_29_C5
iefggegdaBfCBhBCCbBDAAAaBcAaFEbaHacaDaaAaaaAbb,g000005_FluAB_FAM_30_C6
jjjjjjjiABAADBCEBBEEEAFHAECAbFaaaCaACCbaAcbbbb,g000005_FluAB_FAM_31_C7
hiffgdihAAABBbBABCBABCBCDCBCDBACaabaabAAAbaaaa,g000005_FluAB_FAM_3_A3
hfggcaAAAAdBBAABBaABaceacdCbcEaaBaaaDAAABaAAAa,g000005_FluAB_FAM_40_D4
hhggddccBBbBBAbDAgABAeDbfabbaaBaDFbABAaAAaAAaa,g000005_FluAB_FAM_41_D5
geecAAhACAcAAACBcfCBebAcdbcddadaEaaDAaBBBBAAAB,g000005_FluAB_FAM_44_D8
jhgfcadjABcAAaACABCBeaDBbEAbbabbabBaBaAABAaaaa,g000005_FluAB_FAM_45_D9
jjgfebdABABBBABDAAbCafCadAaccabaaBbAAAaBAAABaA,g000005_FluAB_FAM_46_D10
ihhgdebaAAaAAAABbaBCAaCaaAaccAbaEAaBCaAAAaaaAa,g000005_FluAB_FAM_50_E2
gffeceegAAABBBACBdACbaAAbcDbbaabaAbaFAABAaAaaA,g000005_FluAB_FAM_51_E3
gfedcaccAAAAAAdAbdABbACabCCaABBaAaaABAaBaaaAaa,g000005_FluAB_FAM_53_E5
geffeAdcAAAACCaAAddAcbaAdDcaABbaaaaaCaBAAAAAAA,g000005_FluAB_FAM_54_E6
fdddbbaABAACBAABAgcbefaceAbcbAaaaCaaBAABAAAAAA,g000005_FluAB_FAM_55_E7
gghgbdhgAABbBABBAAABbAAabaDbCaaaGaACaBAAaAaaab,g000005_FluAB_FAM_56_E8
hggfdcebBAABBceBAAiBcABaBaCabEbaaaACCaBBaaaAaa,g000005_FluAB_FAM_68_F8
hhggfgigAABABCBBBBACAACaAaAaAAaDABaAAaabaAaaaa,g000005_FluAB_FAM_73_G1
ihggeddaABeABBaBABADcBBabDCbcaaaaDAAAaaaAAaAaa,g000005_FluAB_FAM_74_G2
ghgfgccAAaBACBABDBcACeceCbcBAbcaaaGBBAaAaaAaAa,g000005_FluAB_FAM_7_A7
gfgehejigcAAdCAEBBBEEDEDHEaABECaDaabaaaaaaAaba,g000005_FluAB_FAM_85_H1
eddddbafccAcBAAABBBBDBADCbbabcbbaCJJJJJJJJJJJJ,g000005_RSVAB_ABY_26_C2
ddeeedddadAbBABBCCBACDCEDaaaabbbbabAaaaaAAaAAa,g000005_RSVAB_ABY_73_G1
ccdddhfeddacABABCBCDCCFDEEFaaaabbbabaaaaaaAaAA,g000005_RSVAB_ABY_85_H1
CCCCDDEFGHIJJJJIIIHHHGGFFDBabcdeefghhiiiijjjjj,g000006_C19_VIC_1_A1
CCDDDEEFHIIIIHHGFECAceghiiihggfffffeeeeddddddd,g000006_C19_VIC_83_D11
IJJJJJJJJJJJJJJJJJJJJJJJJHbehjjjjjjjjjjjjjjjjj,g000006_FluAB_FAM_1_A1
GGFFFEFHIHHGFEDCBAfgijiiiiiihhggggfeccbbbbbbbb,g000006_MS2_JUN_384_P24
CCDDDDEFHIJJJJJIHGFECAacdfghiijjjjjjjhgfecbABC,g000006_RSVAB_ABY_1_A1
EEEFFGHIJJJJJJJJJJIHFDBbdfhjjjjjjjjjjjjihgedba,g000006_RSVAB_ABY_97_E1
aaAabaAAAAAAAAAAAdbAbabaaaBbaaaAAAAAAAaAAAAAAA,g000007_C19_VIC_10_A10
dccdcbdaAAAAAAAAAaAbaaaBAAAbaaAAADABaAAaaaaAaA,g000007_C19_VIC_14_B2
eeeffgeghieAAdAaBaCACCEEGJJJJJJHDBAbaabbbbbbbb,g000007_C19_VIC_16_B4
beeddcbceAaAAaAcCdBAABABaEaBBADACCDaAAAaaaaaaa,g000007_C19_VIC_17_B5
bececbaceAAAbABbBhAcaAaCbDADDCaBCACaaaAaAaaaaa,g000007_C19_VIC_20_B8
